.NET Utvecklare - Schneider Electric,CoGig,532 30 SkaraDistans,"Schneider Electric i Skara letar efter en utvecklare som vill säkerställa att de kan fortsätta stötta spannmålsbranschen med ett MES (Manufacturing Execution System) som möjliggör automation. Teamet i Skara ansvarar för det MES-system som nästan alla spannmålsföretag i Sverige valt att använda. För att trivas i rollen ska du vilja dela din tid mellan utveckling av produkten, support till kunder samt delta i de projektteam som ansvarar för implementation av systemet hos våra kunder. Vi erbjuder varierande arbetsuppgifter, möjlighet till att påverka en samhällskritisk produkt samt möjligheten att vara en del i ett team som ser till att vår lösning fortsatt blir våra kunders första val.




VEM ÄR DU?
För att trivas i rollen ska du lockas av varierande arbetsuppgifter och en roll där det du gör blir väldigt viktigt för våra kunder. Vi letar efter dig som vill vara en lagspelare och trivs med att prata med kunder för att förstå deras faktiska problem och vara med att designa lösningar. Du ska gilla att jobba med produktionssystem som ska användas i komplexa miljöer.
 Vi tror även att du:

Har erfarenhet av programmering i .NET för C och MS SQL
Tidigare utvecklat produktionssystem
Pratar flytande svenska
Trivs med att utforska och förstå olika lösningar

Det är meriterande om du har erfarenhet av:

.NET Core
Front-end utveckling i form av React eller jQuery
KÄNNS DET SPÄNNANDE? DÅ VILL VI HÖRA IFRÅN DIG!

Rollen utgår ifrån Schneider Electrics kontor i Skara . Är du nyfiken och vill veta mer, ser vi fram emot att höra ifrån dig! Urval sker löpande och du är välkommen att kontakta Elinor Nee, Recruitment Manager på elinor.nee@cogig.se eller 073-699 14 17 om du har frågor om rollen.
OM SCHNEIDER ELECTRIC
Schneider Electric skapar uppkopplade lösningar som formar industrier, omvandlar städer och hjälper människor att känna sig trygga varje dag. Det är våra 160 000 medarbetare i över 100 länder som genom innovation, mångfald och hållbarhet säkerställer att “Life is On” överallt och för alla. Tillsammans, utvecklar vi digitala energi- och automationslösningar för säkerhet, tillförlitlighet, effektivitet och hållbarhet.",https://se.indeed.com/viewjob?from=appsharedroid&jk=aca7e0ab36fbf9b7
.net utvecklare till Brenderup,OnePartnerGroup,JönköpingDistans,"
  BRENDERUP AB 
  .net utvecklare till Brenderup 
  
   
    Brenderup Groups välkända varumärken som Brenderup, Fogelsta, Ellebi, OneWay, Transparts och 24Rental ger kunderna pålitliga och lättanvända släpvagnar samt ett brett utbud av tillbehör. Produktsortimentet omfattar fritids-, proffs-, båt- och skotervagnar, tillbehör och reservdelar. Produkterna används för privata, professionella och semiprofessionella applikationer. Brenderup Group är också marknadsledande inom traileruthyrning i Skandinavien med Europas största trailerflotta. Brenderup Group har 400 anställda och omsätter 1 miljard kronor. Koncernen har sitt huvudkontor i Malmö och driver en produktionsanläggning i Wiele , Polen och en monteringsfabrik i Stigamo, söder om Jönköping. Försäljningskontor finns i Sverige, Norge, Danmark, Polen, Tyskland, Frankrike och Italien. Läs mer på www.brenderupgroup.com 
     Vi söker nu en framåt systemutvecklare, primärt inom .net till Brenderup, som brinner för tekniska lösningar, trivs i ett mindre team med stor frihet, och som vill utveckla smarta lösningar. Urval kommer att ske löpande så tveka inte med din ansökan. 
     Dina arbetsuppgifter: Brenderup Rental är marknadsledande som leverantör av transportlösningar och system för släpvagnsuthyrning. Idag hanterar vi ca 11 000 släpvagnar i våra system och är inne i en spännande fas där vi utvecklar lösningar för att möta framtida behov. Den senaste digitala utvecklingen och konsumenternas intresse för obemannade lösningar gör att vi ser ett snabb omställning mot självbetjäning. Vi vill leda den utvecklingen och underlätta både för konsumenten och också minska administrationen för våra kunder. Om du vill vara med och forma framtida transportlösningar är det här jobbet för dig 
     Rollen präglas av en inkluderande, innovativ och agil miljö där du utvecklar och utvecklas. Brenderup tror på frihet under ansvar där du själv styr din vardag och skapar din framgång. Du ingår i ett mindre team där du kommer ha stor påverkansgrad på utvecklingen. Plattformen som ni utvecklar används för smart, enkel och digital hantering av uthyrning av släp. Den bygger i huvudsak på .net och ett antal front-end applikationer baserade på HTML5 och Angular. Man går även mer mot att kunna adminstrera detta i en mobilapp. 
     Brenderup erbjuder stora möjligheter till distansarbete, men att man då och då behöver vara i Jönköping. 
     Din profil: Vi söker dig som har tidigare erfarenhet av .net / Frontend utveckling och som vill kunna styra över din vardag och framgång. Har du en eftergymnasial utbildning är det ett plus men inte något krav. 
     Som person är du prestigelös, uppfinningsrik och nyfiken och som älskar att ligga i framkanten av utvecklingen. Vi tror att du sätter slutkunden och deras behov i fokus, brinner för att lösa tekniska utmaningar och trivs med en hög ambitionsnivå. 
     Rollen är formellt placerad i Jönköping men andra orter kan vara aktuella efter överenskommelse. 
     I denna rekrytering samarbetar Brenderup med OnePartnerGroup varpå all initial kontakt sker med ansvarig rekryteringskonsult, Marcus Rosenblom, 036-440 90 11, [email protected] 
     Varmt välkommen med din ansökan!
     
     
    
  
  
   
    Sök jobbet! 
   
   
    Ställ en fråga om tjänsten 
   
   
    Tillbaka till de andra jobben
   
  
 ",https://se.indeed.com/viewjob?from=appsharedroid&jk=939e708c6adada5f
.NET utvecklare till byrå i Stockholm,Camelonta,120 30 StockholmDistans,"Camelonta befinner sig i en tillväxtfas med många nya projekt inom webb och e-handel på gång. Vi behöver därför stärka vårt grymma utvecklingsteam med dig som har bredare erfarenhet av webbutveckling och helst har jobbat i både front- och backend. Du kommer att arbeta i projekt-team där du kommer fungera som leadutvecklare i flera projekt, men kan också komma att bidra med din kompetens och erfarenhet i andra. Att du har erfarenhet i ett eller flera CMS-verktyg ser vi som ett stort plus.
Camelonta arbetar med vedertagna tjänster som t.ex, Umbraco, Contentful och Storm Commerce. Har du erfarenhet av e-handel är det ett plus då det är ett affärsområde vi satsar hårt på. Vi arbetar dessutom aktivt med kompetensutveckling – både personlig och i grupp – för att du aldrig ska stå still utan känna att du hela tiden utvecklas.
Arbetsuppgifter

Tolka teknisk kravspecifikation och diskutera fram bästa lösningsförslag
Undersöka och tidsestimera implementering av specifika kundönskemål
Utveckla varierade webbapplikationer i .NET-teknik
Hantera moln-drift
Omvärldsbevakning av ny teknik
Ta ansvaret som tech-lead i flera projekt
Tekniker

C
ASP.NET / MVC / Core
MSSQL
HTML
CSS/SASS
Javascript - Typescript, Angular, jQuery, React
Umbraco CMS
Contentful
Storm Commerce
Azure
Om dig

Du har 3+ års erfarenhet som systemutvecklare
Du har erfarenhet av både backend och frontend
Du brinner för digital teknik och gillar att diskutera och dela med dig
Du är ödmjuk, men ambitiös. Vill hela tiden bli bättre och vara med och göra oss bäst.
Du är strukturerad i ditt arbete
Du tycker om att arbeta i team
Du tycker om ansvar och är bekväm med att göra teknikval
Stort plus om du har erfarenhet av e-handel, betallösningar och/eller BankID.
Varför Camelonta?
Vi är en digital byrå som funnits sedan 2001. Vi befinner oss nu i en fas med stora tillväxtambitioner och kommer den närmaste tiden att rekrytera flera nyckelroller för att nå våra mål. Du kommer komma till en arbetsplats som präglas av hög kompetens, familjär företagskultur och glädje. För oss är det viktigt att medarbetarna ständigt utvecklas och därför är personlig kompetensutveckling något vi jobbar mycket med. Vi har kollektivavtal och genom Benify har alla på Camelonta tillgång till Sveriges bästa förmånsportal!
Några saker du får hos Camelonta:

Kollektivavtal med tjänstepension
Benify förmånsportal
Frukost på jobbet varje dag
Personlig kompetensutveckling
Stimulerande arbete blandat med fussball, TV-spel och AW’s
Familjär företagskultur med många skratt och högt i tak
Teamresor/byråresor med fokus på trivsel och att må bra!
Härligt kontor på Riddargatan i Stockholm
Känns vi rätt för varandra? Ansök nu!",https://se.indeed.com/viewjob?from=appsharedroid&jk=109d550a7d198df2
.NET Utvecklare till Castra Stockholm,Castra,111 64 Stockholm,"Vi utmanar de traditionella konsultbolagen och vi kan med stolthet säga att Castra är konsultbranschens mest utvecklande arbetsplats där allt är möjligt. Känns det här som företaget för dig så läs gärna vidare.
Rollen
Vi söker nu efter dig som brinner för att koda och har ett stort intresse för systemutveckling. I rollen som Fullstack .NET-utvecklare utgår du från vårt kontor i Stockholm där du i ditt dagliga arbete utvecklar kvalitativa och långsiktiga lösningar i nära samarbete med våra kunder.
Erfarenhet
Du har arbetat minst 8 år i rollen som fullstackutvecklare
C / .NET
JavaScript
CSS
HTML5
Angular.js eller React.js
Agila metoder
 
Varför ska du välja oss?
Här tror vi på frihet, möjligheter och medbestämmande. Att du som medarbetare ska ha möjlighet att utvecklas och forma ditt arbete utefter dina intressen och prioriteringar i livet. Att alla får vara med och forma och påverka bolaget genom delägarskap, advisory board och projektgrupper. Att det är viktigt att ha ett sammanhang, känna tillhörighet och att man har kollegor som stöttar, utvecklar och tror på en.
Om Castra
Castra är en entreprenörsdriven konsultgrupp inom IT, management och systemutveckling. Bolaget ägs gemensamt av medarbetarna och tillsammans bygger vi det företag vi själva vill jobba på.
Vår vision är att vi ska vara Sveriges bästa arbetsgivare för konsulter. Att vi blivit certifierade av Great Place to Work fem år i rad är ett bevis på våra höga mål kring företagskultur. Våra tankar om delaktighet, påverkansmöjligheter och respekt för individens egna val och möjligheter fungerar.
Företaget har kontor i Göteborg, Stockholm, Helsingborg, Malmö, Linköping, Norrköping, Örebro och Jönköping. Mer information om Castra-koncernen hittar du på vår hemsida www.castra.se.
Har vi lyckats väcka din nyfikenhet? Sök direkt via länken eller kontakta Adnan.Cirak@castra.se Tfn: 070-7983999",https://se.indeed.com/viewjob?from=appsharedroid&jk=6f00d2230336a03f
.NET Utvecklare till Castra Syd,Castra,411 37 Göteborg,"
  Vi utmanar de traditionella konsultbolagen och vi kan med stolthet säga att Castra är konsultbranschens mest utvecklande arbetsplats där allt är möjligt. Känns det här som företaget för dig så läs gärna vidare.
   Rollen
   Vi söker nu efter dig som brinner för att koda och har ett stort intresse för systemutveckling. I rollen som Fullstack .NET-utvecklare utgår du från vårt kontor i Stockholm där du i ditt dagliga arbete utvecklar kvalitativa och långsiktiga lösningar i nära samarbete med våra kunder.
   Erfarenhet
   Du har arbetat minst 5 år i rollen som fullstackutvecklare
   C / .NET
   JavaScript
   CSS
   HTML5
   Angular.js eller React.js
   Agila metoder
   Meriterande:
   Node.js
   Vue.js
   Varför ska du välja oss?
   Här tror vi på frihet, möjligheter och medbestämmande. Att du som medarbetare ska ha möjlighet att utvecklas och forma ditt arbete utefter dina intressen och prioriteringar i livet. Att alla får vara med och forma och påverka bolaget genom delägarskap, advisory board och projektgrupper. Att det är viktigt att ha ett sammanhang, känna tillhörighet och att man har kollegor som stöttar, utvecklar och tror på en.
   Om Castra
   Castra är en entreprenörsdriven konsultgrupp inom IT, management och industriteknik. Bolaget ägs gemensamt av medarbetarna och tillsammans bygger vi det företag vi själva vill jobba på.
   Vår vision är att vi ska vara Sveriges bästa arbetsgivare för konsulter. Att vi blivit certifierade av Great Place to Work tre år i rad är ett bevis på våra höga mål kring företagskultur. Våra tankar om delaktighet, påverkansmöjligheter och respekt för individens egna val och möjligheter fungerar.
   Företaget har kontor i Göteborg, Stockholm, Helsingborg, Malmö, Linköping, Norrköping, Örebro och Jönköping. Mer information om Castra-koncernen hittar du på vår hemsida www.castra.se.
   Har vi lyckats väcka din nyfikenhet? Sök direkt via länken eller kontakta john.peterson@castra.se Tfn: 073-507 9009
 ",https://se.indeed.com/viewjob?from=appsharedroid&jk=34c58494bf55d42a
.NET utvecklare till Ljungby,Consid,Ljungby,"Vi söker .NET utvecklare
I Ljungby har Consid funnits sedan länge, här kombinerar vi närheten till naturen med att hjälpa kunder över hela Sverige att ligga i framkant i sina digitala lösningar. Tillsammans utvecklar vi webb- och e-handelslösningar som tar våra kunder till den digitala framkanten. Vill du vara med?
Vi rekryterar inte till en specifik roll, utan söker istället ständigt efter nya stjärnor som har en positiv inställning och som vill lära sig och dela med sig av sina kunskaper. Därför lyssnar vi på dig och din erfarenhet och hittar tillsammans en roll som du skulle trivas och utvecklas i.
Framförallt värderar vi dina personliga egenskaper, men vi tror också det är viktigt att du gillar att arbeta kundnära för att trivas hos oss. Som person tror vi också att du är engagerad och drivs av nyfikenhet och problemlösning.
Vi ser gärna att du har några års erfarenhet av:
.NET Framework
.NET Core
Traditionell webbutveckling (ASP.NET och MVC)
Databaser som SQL Server samt Entity Framework
Det är även meriterande om du har jobbat med något av följande:
Frontend-ramverk så som Angular, React, eller Vue.js
.NET Blazor
AWS / Azure / Google Clouds
CD / CI
SCRUM, RUP, UML eller liknande arbetsmetoder
Vi erbjuder…
Ända sedan Consid grundades har ambitionen varit att skapa en arbetsplats som passar dig oavsett vilken fas i livet du befinner dig i. Vi är därför väldigt måna om att se varje individ och vara lyhörda för vad som är viktigt för just dig, din utveckling och din personliga situation.
Som medarbetare hos oss delar du dina dagar med riktigt duktiga kollegor som mer än gärna byter erfarenheter och delar med sig av tips och tricks. Vi gillar även att göra saker ihop och lär känna varandra genom en hel del olika aktiviteter som brädspelskvällar, padelturneringar, AWs, kodkvällar, familjeaktiviteter och massor av annat kul.
En typisk Considare älskar att överträffa kunders och kollegors förväntningar, men värderar också en sund balans mellan privatliv och arbetsliv.
Är du intresserad av att höra mer?
Då är det bara att skicka in ditt CV eller din LinkedIn-profil, så tar vi kontakt med dig så snart som möjligt! Vi ser fram emot att höra från dig!",https://se.indeed.com/viewjob?from=appsharedroid&jk=905fec88edd53477
.NET-arkitekt,Consid,Skövde,"TJÄNSTEBESKRIVNING
I rollen som .NET-arkitekt på Consid i Skövde jobbar du, tillsammans med dedikerade utvecklare, för att bygga smarta, hållbara och långsiktiga lösningar till våra kunder i närområdet samt andra delar av landet. Tillsammans med våra övriga .NET-utvecklare och .NET-arkitekter skapar du förutsättningar för en hållbar struktur och därmed goda leveranser till våra kunder.
Som person lägger du stor vikt vid kvalité och tillsammans med kund finner du rätt lösningar som ger maximal effekt av vår leverans. Vi tror dessutom att du trivs med att dela med dig av erfarenheter och därmed öka dina kunder och kollegors kompetens ytterligare.
Din kompetens:
Mångårig erfarenhet som .NET-arkitekt eller lång erfarenhet som systemutvecklare med ambition att bli systemarkitekt.
Erfarenhet av agila projekt.
Erfarenhet av projekt som drivs i tätt samarbete med kund.
Relevant utbildning inom området.
Talar flytande svenska och uttrycker dig väl i tal och skrift på engelska.
Meriterande:
Tidigare erfarenhet av rollen som konsult.
Frontendutveckling med moderna frontendramverk som React.js, Angular och Vue.
Erfarenhet av .NET-applikationer med molnplattformarna Azure, AWS och Google Cloud.
Är detta något för dig? Varmt välkommen med din ansökan, innehållandes personligt brev och CV! Tillträde sker omgående eller enligt överenskommelse. Vi läser ansökningar och kallar till intervju löpande. Vi ser fram emot att höra från dig!",https://se.indeed.com/viewjob?from=appsharedroid&jk=65b7786aaff3be06
.Net-utvecklare,Webstep,111 37 StockholmDistans,"
  Rollbeskrivning
   Du kommer att tillhöra vårt systemutvecklingsteam inom .Net & Front End och till vardags arbetar du hos någon av våra kunder i centrala Stockholm. Vi har kunder i olika storlekar och branscher såsom såsom fintech, e-handel, industri och spel.
   Även om vi ibland sitter i uppdrag hos olika kunder så är vi ett tight gäng som stöttar och inspirerar varandra i våra vardagsutmaningar på jobbet och inom kompetensutveckling. Vi gör också gärna helt andra saker än att prata jobb och har under senaste året haft veckovis online-fika, varit på dagsfisketur och umgåtts på utomhus AW's.
   Din utveckling och trivsel
   Utöver de erfarenheter du får från ditt uppdrag vill vi såklart hjälpa dig att utvecklas! Vi har avsatt pengar för din kompetensutveckling och anordnar bland annat tvådagarsutbildningar med världsstjärnor inom tech branschen, Cloud-certifieringskurser och kompetenskvällar.
   Att du som Websteppare trivs hos oss är viktigt. Här kommer några axplock från resultatet för .Net/Frontend-teamet i vår senaste medarbetarundersökning 2021:
   
   Jag är generellt sett nöjd med Webstep som arbetsgivare: 100% 
   Min närmaste chef har en bra uppföljning med mig och ger mig det stöd jag behöver: 100% 
   Jag är stolt över att arbeta på Webstep: 100% 
   Min närmaste chef tar hänsyn till mina intressen gällande kund och uppdrag: 97% 
   Mitt behov av kompetensutveckling tillgodoses på Webstep: 89% ‍
  
  Vem är du?
   Vi ser gärna att du har minst ett par års erfarenhet av .NET-stacken. Det är även bra om du jobbat i Azure-miljö med CD/CI-pipelines samt Microservices. Meriterande om du har erfarenhet av något av de senare JavaScript-ramverken, t.ex. React.js, React Native, Vue.js eller Node.js.
  
   ""Möjligheten att närsomhelst kunna nyttja sina kollegors samlade erfarenheter gör att man känner sig trygg i sitt konsultuppdrag"". Kollega i .Net-teamet
   Frågor?
   Har du fler frågor om tjänsten så kontakta Jacqueline Michie, Talent Acquisition Specialist, på 070 288 10 67 eller Jacqueline.michie@webstep.se
 ",https://se.indeed.com/viewjob?from=appsharedroid&jk=2f1da4cb87d95be1
.NET-utvecklare fullstack,Apollo Travel Group,Sverige,"Vill du vara med längst fram när världen ska ut och resa igen? Vi ger dig som fullstackutvecklare chansen att följa med.FöretagetApollo är en ledande researrangör och har underlättat för skandinaver att komma ut i världen sedan 1986. Först med resor till Grekland till att nu erbjuda våra kunder hela världen. Dels genom vårt charterbolag Apollo men även genom våra systerbolag Xtravel, Golf Plaisir, Out of Bounds och Lime Travel.Som bolag har vi ett operativt fokus och strävar alltid efter att göra det bästa för kunden. Det kan handla om att göra hemsidan så användarvänlig som möjligt eller att exempelvis hjälpa en gäst på destination att hitta den trevligaste restaurangen.Sedan 2015 är Apollo en del av den privatägda tyska koncernen REWE med över 300 000 medarbetare. REWE är stora inom dagligvaruhandel, sällanköp, reseindustrin, med mera. En stark ägare som även har fler andra resebolag i Europa inom koncernen som vi samarbetar med.BranschenResebranschen är en bransch som har drabbats hårt av pandemin. Men vi på Apollo ser att det finns en ljus framtid för oss när pandemin är över då fler och fler människor vill ut och upptäcka världen igen. Det är detta vi vill att du ska vara med om. Vi vill att du ska vara med och se till att vi står längst fram när resandet tar fart igen.KVALIFIKATIONERRollenVi behöver en till senior fullstackutvecklare till vårt team med fokus på .NET / .NET-core, C# och React.Vi arbetar molnbaserat med .NET / .NET core och befinner oss just nu i ett arbete med att gå över från Angular till React. Sedan ett tag tillbaka befinner vi oss på en ny bokningsplattform och arbetar med att fånga all den kraft och de möjligheter det innebär för oss och våra kunder. Vi vill göra det så enkelt och kul som möjligt för kund att boka alla former av resor hos oss.Utöver .NET och C# ser vi gärna att du har kunskap inom MVC, Javascript, Web API, REST, React, SQL, Git och Azure DevOps. Det är även meriterande om du har erfarenhet av att jobba inom Cloud (AWS), utveckling med test och Continuous Integration.Inom IT-avdelningen på Apollo arbetar vi tätt mellan våra olika team och med övriga avdelningar inom företaget. Varje utvecklingsteam består av utvecklare och en produktägare som tillsammans driver utvecklingen av sitt område framåt. Detta gör de i samarbete med våra testare, arkitekter och operations samt övriga stakeholders som kan finnas inom företaget.Vi har ett agilt förhållningssätt till hur vi utvecklar våra produkter och itererar oss fram till den för kunden bästa lösningen. Det är inte viktigt för oss att följa någon form av agilt manifest, det viktigaste för oss är att möjliggöra för kunden att boka sin drömresa på bästa möjliga vis. Vi börjar varje arbetsdag med stand ups och utgår från våra kanban boards. Men i övrigt strukturerar vi vår arbetsdag efter vad som bäst passar det vi arbetar med just nu.Låter detta som ditt nästa steg? Varmt välkommen med din ansökan, via ""Ansök nu"" överst på sidan!Kollegor som älskar att resa och live a littleReseförmånerEn arbetsgivare som har CSR-fokusJobba lokalt men tänka globaltMöjligheter att utvecklas interntNyrenoverat kontor innanför tullarnaJobbtyp: Heltid",https://se.indeed.com/viewjob?from=appsharedroid&jk=32d42c8df3966e9e
.Net-utvecklare till ArkivIt,ArkivIT,111 38 StockholmDistans,"Vill du utvecklas och öka ditt kompetensområde? Vill du tillhöra en grupp duktiga utvecklare som ständigt hjälper varandra i sitt arbete för att uppnå goda resultat? Vill du dessutom vara med och bidra till innovation inom arkiv- och informationshantering på ett bolag med hög medarbetarnöjdhet?


ArkivIT tillhandahåller kvalificerade konsulttjänster inom digital arkiv- och informationshantering. Företaget startades 2010, allteftersom har tjänsterna blivit fler, kompetensen bredare och vi fortsätter att växa. 2018 lanserade vi AIT, vår branschtidning och 2020 lanserades Arkiwera, en applikation som hjälper kunder arkivera sina sociala medier. ArkivIT är för tredje året i rad utsett till Sveriges Gasellföretag. Vår ambition är att stärka våra kunder inom modern e-förvaltning och informationshantering. Nu söker vi fler kollegor som vill bidra till fler framgångar och ännu högre kompetens.
På tekniksidan jobbar vi med egen produktutveckling och konsultuppdrag hos kunder. Vår produkt, i form av en webbaserad arkiveringstjänst för sociala medier, tillsammans med våra erbjudanden inom e-arkiv har väckt stort intresse och skapat ökande efterfrågan. Därför söker vi nu flera utvecklare som vill vara med och skapa något nytt och värdefullt för våra kunders digitalisering.
Som systemutvecklare på ArkivIT ingår du i ett team på 12 personer där alla har en akademisk utbildning som civilingenjör, systemvetare eller liknande. Vi använder flera teknikplattformar, främst baserade på Java, C eller PHP, och kompetensdelning över hela vårt teknikområde. I första hand innebär rollen att du ska arbeta som konsult i uppdrag åt våra kunder men det kan också bli aktuellt med arbete i projekt genom åtaganden och tjänster inom e-arkiv som vi har och utvecklar.
Krav
Akademisk utbildning, inriktning datateknik eller systemvetenskap
Mycket god svenska och engelska i tal och skrift
Minst 3 års utveckling som fullstacksutvecklare
Webbutveckling med HTML5, Javascript och CSS
React, Angular eller Node.js
.Net, C
SQL Server
Meriterande
Microservices
Linux-kunskap
Erfarenhet av arbete med e-arkiv som utvecklare
Erfarenhet av någon integrationsplattform
Erfarenhet av AWS, Azure eller GCP
Vem är du?
Vi tror att du som söker tjänsten är en erfaren och trygg .Net-utvecklare med ett starkt teknikintresse som gör att du regelbundet söker information om ny teknik och håller din kompetens uppdaterad. Du är självgående, analytisk och strukturerad med en god problemlösningsförmåga. Självklart ser du också kopplingen mellan teknik, verksamhetsnytta och affärsmässighet.
Vårt erbjudande till dig
Vi värnar om din utveckling och ser till att du, genom en kompetenspott, erfarna kollegor inom branschen, ""fredagsforum"" (vår heliga mötesplattform var tredje vecka där vi delar erfarenheter och inspirerar varandra) och många andra aktiviteter, får det som behövs för att hålla din kompetens och karriär i fortsatt riktning uppåt. Vi är också måna om dig som medarbetare och ger dig tid för hälsa, reflektion och feedback. Eftersom vi är en platt organisation med högt i tak, får såklart även du ge feedback till din chef minst en gång i månaden där ni får en tid för 1-on-1, allt för att du ska trivas i din roll som konsult.
Våra medarbetarundersökningar visar ett eNPS-resultat på 65 (benchmark: allt över 50 är excellent workplace).

Start: Enligt överenskommelse
Omfattning: 100%, tillsvidare
Välkommen med din ansökan!",https://se.indeed.com/viewjob?from=appsharedroid&jk=b174c6942a9d4bd5
